District_Name,Crop_Year,Season,Crop,Area,Yield
ERODE,2003,Kharif,Urad,2195,0.24965831435079727
ERODE,2003,Rabi,Gram,300,0.7866666666666666
ERODE,2003,Rabi,Rapeseed &Mustard,72,0.2361111111111111
ERODE,2003,Whole Year,Ash Gourd,46,0.0
ERODE,2003,Whole Year,Banana,4090,27.275794621026893
ERODE,2003,Whole Year,Beans & Mutter(Vegetable),75,0.0
ERODE,2003,Whole Year,Beet Root,9,0.0
ERODE,2003,Whole Year,Bhindi,138,7.0
ERODE,2003,Whole Year,Bitter Gourd,8,0.0
ERODE,2003,Whole Year,Bottle Gourd,1,0.0
ERODE,2003,Whole Year,Brinjal,355,11.180281690140845
ERODE,2003,Whole Year,Cabbage,17,63.529411764705884
ERODE,2003,Whole Year,Carrot,2,0.0
ERODE,2003,Whole Year,Cashewnut,63,0.3492063492063492
ERODE,2003,Whole Year,Cauliflower,3,0.0
ERODE,2003,Whole Year,Citrus Fruit,90,1.0444444444444445
ERODE,2003,Whole Year,Coconut,17486,5.82751915818369
ERODE,2003,Whole Year,Coriander,4,0.25
ERODE,2003,Whole Year,Cucumber,1,0.0
ERODE,2003,Whole Year,Drum Stick,550,0.014545454545454545
ERODE,2003,Whole Year,Dry chillies,767,0.7835723598435462
ERODE,2003,Whole Year,Garlic,18,5.611111111111111
ERODE,2003,Whole Year,Grapes,7,24.142857142857142
ERODE,2003,Whole Year,Jack Fruit,12,9.666666666666666
ERODE,2003,Whole Year,Lab-Lab,204,0.0
ERODE,2003,Whole Year,Mango,989,4.154701718907988
ERODE,2003,Whole Year,Onion,1320,7.1856060606060606
ERODE,2003,Whole Year,Orange,98,1.9591836734693877
ERODE,2003,Whole Year,Other Citrus Fruit,165,0.0
ERODE,2003,Whole Year,Other Fresh Fruits,156,0.0
ERODE,2003,Whole Year,Other Vegetables,132,0.0
ERODE,2003,Whole Year,Papaya,53,0.0
ERODE,2003,Whole Year,Plums,13,0.0
ERODE,2003,Whole Year,Pome Fruit,172,7.023255813953488
ERODE,2003,Whole Year,Pome Granet,14,0.0
ERODE,2003,Whole Year,Potato,128,15.5859375
ERODE,2003,Whole Year,Pump Kin,40,0.0
ERODE,2003,Whole Year,Ribed Guard,12,0.0
ERODE,2003,Whole Year,Snak Guard,6,0.0
ERODE,2003,Whole Year,Sugarcane,13371,102.2290030663376
ERODE,2003,Whole Year,Sweet potato,7,14.428571428571429
ERODE,2003,Whole Year,Tapioca,3834,35.51799687010955
ERODE,2003,Whole Year,Tomato,573,12.303664921465968
ERODE,2003,Whole Year,Turmeric,5862,5.555441828727397
ERODE,2003,Whole Year,Water Melon,3,0.0
ERODE,2003,Whole Year,Yam,330,0.0
ERODE,2004,Kharif,Arhar/Tur,1428,0.6673669467787114
ERODE,2004,Kharif,Bajra,1333,1.2550637659414854
ERODE,2004,Kharif,Castor seed,1347,0.2769116555308092
ERODE,2004,Kharif,Cotton(lint),5434,2.2583732057416266
ERODE,2004,Kharif,Groundnut,44660,1.8478280340349307
ERODE,2004,Kharif,Horse-gram,8442,0.25361288794124615
ERODE,2004,Kharif,Jowar,745,0.5986577181208054
ERODE,2004,Kharif,Maize,15759,2.286185671679675
ERODE,2004,Kharif,Moong(Green Gram),5644,0.44011339475549255
ERODE,2004,Kharif,Other Kharif pulses,13098,0.21407848526492596
ERODE,2004,Kharif,Ragi,8065,1.1733415995040297
ERODE,2004,Kharif,Rice,55347,3.9071133033407413
ERODE,2004,Kharif,Sesamum,17277,0.8017595647392487
ERODE,2004,Kharif,Small millets,37,0.8378378378378378
ERODE,2004,Kharif,Sunflower,1857,1.7302100161550888
ERODE,2004,Kharif,Urad,1962,0.2655453618756371
ERODE,2004,Rabi,Gram,8,0.75
ERODE,2004,Rabi,Rapeseed &Mustard,80,0.225
ERODE,2004,Whole Year,Arecanut,155,1.1741935483870967
ERODE,2004,Whole Year,Banana,6433,38.71350847194155
ERODE,2004,Whole Year,Cashewnut,94,0.3617021276595745
ERODE,2004,Whole Year,Coconut,17603,10.890189172300175
ERODE,2004,Whole Year,Coriander,4,0.5
ERODE,2004,Whole Year,Dry chillies,863,0.847045191193511
ERODE,2004,Whole Year,Garlic,24,5.625
ERODE,2004,Whole Year,Onion,1679,13.543180464562239
ERODE,2004,Whole Year,Potato,97,14.474226804123711
ERODE,2004,Whole Year,Sugarcane,19948,134.14001403649488
ERODE,2004,Whole Year,Sweet potato,35,15.114285714285714
ERODE,2004,Whole Year,Tapioca,4039,37.981431047288936
ERODE,2004,Whole Year,Turmeric,8025,7.535202492211838
ERODE,2005,Kharif,Arhar/Tur,1217,1.3114215283483976
ERODE,2005,Kharif,Bajra,468,1.2072649572649572
ERODE,2005,Kharif,Castor seed,1296,0.2770061728395062
ERODE,2005,Kharif,Cotton(lint),4652,2.654127257093723
ERODE,2005,Kharif,Dry ginger,3,19.333333333333332
ERODE,2005,Kharif,Groundnut,46990,1.675824643541179
ERODE,2005,Kharif,Horse-gram,7331,0.34374573728004365
ERODE,2005,Kharif,Jowar,2490,0.3815261044176707
ERODE,2005,Kharif,Moong(Green Gram),4535,0.5697905181918412
ERODE,2005,Kharif,Other Kharif pulses,4406,0.5024965955515207
ERODE,2005,Kharif,Ragi,7069,1.0032536426651577
ERODE,2005,Kharif,Rice,43539,4.124210477962286
ERODE,2005,Kharif,Sesamum,13350,0.7838951310861423
ERODE,2005,Kharif,Small millets,22,0.7272727272727273
ERODE,2005,Kharif,Sunflower,1714,1.9673278879813303
ERODE,2005,Kharif,Urad,1736,0.5149769585253456
ERODE,2005,Rabi,Gram,8,0.75
ERODE,2005,Rabi,Rapeseed &Mustard,58,0.22413793103448276
ERODE,2005,Whole Year,Arecanut,144,2.75
ERODE,2005,Whole Year,Banana,7710,48.9023346303502
ERODE,2005,Whole Year,Black pepper,3,0.3333333333333333
ERODE,2005,Whole Year,Cashewnut,143,0.3776223776223776
ERODE,2005,Whole Year,Coconut,18472,0.1693373754872239
ERODE,2005,Whole Year,Coriander,2,0.5
ERODE,2005,Whole Year,Dry chillies,677,1.4076809453471197
ERODE,2005,Whole Year,Garlic,13,5.615384615384615
ERODE,2005,Whole Year,Onion,1879,10.272485364555616
ERODE,2005,Whole Year,Potato,126,14.904761904761905
ERODE,2005,Whole Year,Sugarcane,41402,107.6690014975122
ERODE,2005,Whole Year,Sweet potato,42,20.857142857142858
ERODE,2005,Whole Year,Tapioca,6364,49.67960402262728
ERODE,2005,Whole Year,Tobacco,2789,1.5858730727859447
ERODE,2005,Whole Year,Turmeric,8586,7.199277894246448
ERODE,2006,Kharif,Rice,38548,4.19215004669503
ERODE,2006,Kharif,Small millets,27,1.2592592592592593
ERODE,2006,Whole Year,Arecanut,164,4.359756097560975
ERODE,2006,Whole Year,Arhar/Tur,850,0.7352941176470589
ERODE,2006,Whole Year,Bajra,477,1.4654088050314464
ERODE,2006,Whole Year,Banana,8510,68.41692126909518
ERODE,2006,Whole Year,Black pepper,3,0.3333333333333333
ERODE,2006,Whole Year,Cashewnut,98,0.45918367346938777
ERODE,2006,Whole Year,Castor seed,952,0.2773109243697479
ERODE,2006,Whole Year,Coconut,18984,0.125
ERODE,2006,Whole Year,Coriander,2,0.5
ERODE,2006,Whole Year,Cotton(lint),2835,3.943562610229277
ERODE,2006,Whole Year,Dry chillies,819,0.8852258852258852
ERODE,2006,Whole Year,Dry ginger,11,18.636363636363637
ERODE,2006,Whole Year,Garlic,30,5.633333333333334
ERODE,2006,Whole Year,Gram,21,0.7619047619047619
ERODE,2006,Whole Year,Groundnut,33088,1.3705875241779497
ERODE,2006,Whole Year,Horse-gram,7625,0.4462950819672131
ERODE,2006,Whole Year,Jowar,250,1.428
ERODE,2006,Whole Year,Maize,14703,5.897163844113447
ERODE,2006,Whole Year,Moong(Green Gram),3969,0.5366591080876795
ERODE,2006,Whole Year,Onion,2014,7.597318768619663
ERODE,2006,Whole Year,Potato,63,14.920634920634921
ERODE,2006,Whole Year,Ragi,8289,1.7745204487875497
ERODE,2006,Whole Year,Rapeseed &Mustard,52,0.23076923076923078
ERODE,2006,Whole Year,Sesamum,10301,0.8194350063100669
ERODE,2006,Whole Year,Sugarcane,43891,137.57800004556742
ERODE,2006,Whole Year,Sunflower,5727,2.6156801117513533
ERODE,2006,Whole Year,Sweet potato,1,17.0
ERODE,2006,Whole Year,Tapioca,8958,52.306876534940834
ERODE,2006,Whole Year,Tobacco,2962,1.5860904794058068
ERODE,2006,Whole Year,Turmeric,9219,7.465126369454388
ERODE,2006,Whole Year,Urad,1815,0.7393939393939394
ERODE,2007,Kharif,Rice,38360,4.349843587069865
ERODE,2007,Kharif,Small millets,11,1.0
ERODE,2007,Whole Year,Arecanut,177,3.310734463276836
ERODE,2007,Whole Year,Arhar/Tur,860,1.5023255813953489
ERODE,2007,Whole Year,Bajra,458,1.5960698689956332
ERODE,2007,Whole Year,Banana,10480,54.48645038167939
ERODE,2007,Whole Year,Cashewnut,109,0.5688073394495413
ERODE,2007,Whole Year,Castor seed,803,0.2764632627646326
ERODE,2007,Whole Year,Coconut,19447,0.1431583277626369
ERODE,2007,Whole Year,Cotton(lint),1983,3.4826021180030255
ERODE,2007,Whole Year,Dry chillies,1113,1.2093441150044923
ERODE,2007,Whole Year,Dry ginger,14,19.071428571428573
ERODE,2007,Whole Year,Garlic,39,5.641025641025641
ERODE,2007,Whole Year,Gram,21,0.7619047619047619
ERODE,2007,Whole Year,Groundnut,31416,1.6088617265087852
ERODE,2007,Whole Year,Horse-gram,6825,0.33377289377289376
ERODE,2007,Whole Year,Jowar,746,0.9329758713136729
ERODE,2007,Whole Year,Maize,20473,5.198798417427832
ERODE,2007,Whole Year,Moong(Green Gram),2568,0.47390965732087226
ERODE,2007,Whole Year,Onion,3402,9.189300411522634
ERODE,2007,Whole Year,Potato,138,16.768115942028984
ERODE,2007,Whole Year,Ragi,5907,0.9378703233451837
ERODE,2007,Whole Year,Rapeseed &Mustard,46,0.2391304347826087
ERODE,2007,Whole Year,Sesamum,12125,0.7349278350515464
ERODE,2007,Whole Year,Small millets,11,1.0
ERODE,2007,Whole Year,Sugarcane,41906,126.15401135875531
ERODE,2007,Whole Year,Sunflower,7684,2.0062467464862053
ERODE,2007,Whole Year,Sweet potato,3,13.666666666666666
ERODE,2007,Whole Year,Tapioca,8345,45.01114439784302
ERODE,2007,Whole Year,Tobacco,3537,1.5860899067005938
ERODE,2007,Whole Year,Turmeric,7882,6.961304237503172
ERODE,2007,Whole Year,Urad,1266,0.7006319115323855
ERODE,2008,Kharif,Rice,38053,5.159146453630463
ERODE,2008,Kharif,Small millets,12,0.8333333333333334
ERODE,2008,Whole Year,Arecanut,198,3.1161616161616164
ERODE,2008,Whole Year,Arhar/Tur,1488,1.3810483870967742
ERODE,2008,Whole Year,Bajra,242,1.7603305785123966
ERODE,2008,Whole Year,Banana,10986,56.77799016930639
ERODE,2008,Whole Year,Black pepper,6,0.16666666666666666
ERODE,2008,Whole Year,Cardamom,8,0.125
ERODE,2008,Whole Year,Cashewnut,25,2.56
ERODE,2008,Whole Year,Castor seed,974,0.29055441478439425
ERODE,2008,Whole Year,Coconut,10014,331.33612941881364
ERODE,2008,Whole Year,Cotton(lint),1761,3.750709823963657
ERODE,2008,Whole Year,Dry chillies,397,1.2544080604534005
ERODE,2008,Whole Year,Dry ginger,5,20.0
ERODE,2008,Whole Year,Garlic,38,5.631578947368421
ERODE,2008,Whole Year,Groundnut,24994,2.141113867328159
ERODE,2008,Whole Year,Horse-gram,852,1.32981220657277
ERODE,2008,Whole Year,Jowar,98,3.1530612244897958
ERODE,2008,Whole Year,Maize,17685,9.856940910376025
ERODE,2008,Whole Year,Moong(Green Gram),1038,1.5491329479768785
ERODE,2008,Whole Year,Onion,1440,19.96736111111111
ERODE,2008,Whole Year,Potato,155,18.438709677419354
ERODE,2008,Whole Year,Ragi,6146,1.3722746501789782
ERODE,2008,Whole Year,Rapeseed &Mustard,45,0.2222222222222222
ERODE,2008,Whole Year,Sesamum,16216,0.7583867784903798
ERODE,2008,Whole Year,Small millets,12,0.8333333333333334
ERODE,2008,Whole Year,Sugarcane,37039,125.07735090040228
ERODE,2008,Whole Year,Sunflower,1098,4.335154826958106
ERODE,2008,Whole Year,Sweet potato,14,13.285714285714286
ERODE,2008,Whole Year,Tapioca,8395,49.28671828469327
ERODE,2008,Whole Year,Tobacco,2980,1.5859060402684564
ERODE,2008,Whole Year,Turmeric,8365,6.3206216377764495
ERODE,2008,Whole Year,Urad,1793,0.4807585052983826
ERODE,2009,Kharif,Rice,38114,4.1039775410610275
ERODE,2009,Kharif,Small millets,22,0.8636363636363636
ERODE,2009,Whole Year,Arecanut,215,1.5488372093023255
ERODE,2009,Whole Year,Arhar/Tur,1024,1.2861328125
ERODE,2009,Whole Year,Bajra,222,1.5405405405405406
ERODE,2009,Whole Year,Banana,10919,33.92490154776078
ERODE,2009,Whole Year,Cashewnut,27,0.5185185185185185
ERODE,2009,Whole Year,Castor seed,640,0.2765625
ERODE,2009,Whole Year,Coconut,10474,13.843803704410922
ERODE,2009,Whole Year,Cotton(lint),1421,4.381421534130894
ERODE,2009,Whole Year,Dry chillies,323,0.5356037151702786
ERODE,2009,Whole Year,Dry ginger,3,16.0
ERODE,2009,Whole Year,Garlic,32,5.625
ERODE,2009,Whole Year,Gram,1,1.0
ERODE,2009,Whole Year,Groundnut,19392,1.694513201320132
ERODE,2009,Whole Year,Horse-gram,880,0.4602272727272727
ERODE,2009,Whole Year,Jowar,27,1.5925925925925926
ERODE,2009,Whole Year,Maize,13781,6.736013351716131
ERODE,2009,Whole Year,Moong(Green Gram),695,0.34532374100719426
ERODE,2009,Whole Year,Onion,1631,15.866339668914776
ERODE,2009,Whole Year,Potato,141,18.368794326241133
ERODE,2009,Whole Year,Ragi,6726,1.2377341659232828
ERODE,2009,Whole Year,Rapeseed &Mustard,45,0.2222222222222222
ERODE,2009,Whole Year,Sesamum,12923,0.6748433026387062
ERODE,2009,Whole Year,Sugarcane,34596,101.38764597063245
ERODE,2009,Whole Year,Sunflower,274,2.1386861313868613
ERODE,2009,Whole Year,Sweet potato,4,14.75
ERODE,2009,Whole Year,Tapioca,8670,35.56089965397924
ERODE,2009,Whole Year,Tobacco,3574,1.5858981533296026
ERODE,2009,Whole Year,Turmeric,9854,5.751268520397808
ERODE,2009,Whole Year,Urad,929,0.379978471474704
ERODE,2010,Kharif,Arhar/Tur,1330,0.8819548872180452
ERODE,2010,Kharif,Castor seed,575,0.38608695652173913
ERODE,2010,Kharif,Cotton(lint),1347,3.3793615441722347
ERODE,2010,Kharif,Groundnut,19895,1.8610706207589847
ERODE,2010,Kharif,Horse-gram,997,0.5897693079237714
ERODE,2010,Kharif,Maize,12575,5.943856858846918
ERODE,2010,Kharif,Moong(Green Gram),636,0.15251572327044025
ERODE,2010,Kharif,Ragi,6441,1.5447911814935569
ERODE,2010,Kharif,Rice,36659,4.215554161324641
ERODE,2010,Kharif,Sunflower,90,1.4333333333333333
ERODE,2010,Kharif,Urad,977,0.49334698055271237
ERODE,2010,Whole Year,Sugarcane,34479,119.35143130601236
ERODE,2011,Kharif,Bajra,79,2.2151898734177213
ERODE,2011,Kharif,Cotton(lint),279,4.358422939068101
ERODE,2011,Kharif,Groundnut,16771,1.1180609385248346
ERODE,2011,Kharif,Maize,12126,5.68678871845621
ERODE,2011,Kharif,Ragi,5459,1.940648470415827
ERODE,2011,Kharif,Rice,33719,4.281176784602153
ERODE,2011,Rabi,Cotton(lint),569,2.5518453427065024
ERODE,2011,Rabi,Groundnut,1763,4.141803743618832
ERODE,2011,Rabi,Maize,459,5.089324618736383
ERODE,2011,Rabi,Rapeseed &Mustard,22,0.22727272727272727
ERODE,2011,Whole Year,Arecanut,233,4.304721030042918
ERODE,2011,Whole Year,Arhar/Tur,1175,0.6017021276595744
ERODE,2011,Whole Year,Banana,5246,30.37666793747617
ERODE,2011,Whole Year,Black pepper,7,0.2857142857142857
ERODE,2011,Whole Year,Cashewnut,23,0.2608695652173913
ERODE,2011,Whole Year,Castor seed,379,0.43535620052770446
ERODE,2011,Whole Year,Coconut,11368,17777.973258268823
ERODE,2011,Whole Year,Dry chillies,169,0.4378698224852071
ERODE,2011,Whole Year,Dry ginger,4,11.0
ERODE,2011,Whole Year,Garlic,32,4.6875
ERODE,2011,Whole Year,Horse-gram,431,0.4361948955916473
ERODE,2011,Whole Year,Moong(Green Gram),521,0.690978886756238
ERODE,2011,Whole Year,Onion,1275,10.19843137254902
ERODE,2011,Whole Year,Potato,238,18.243697478991596
ERODE,2011,Whole Year,Small millets,11,1.2727272727272727
ERODE,2011,Whole Year,Sugarcane,31541,112.41973938682985
ERODE,2011,Whole Year,Sunflower,119,1.546218487394958
ERODE,2011,Whole Year,Tapioca,5892,40.251188051595385
ERODE,2011,Whole Year,Tobacco,1329,3.5184349134687736
ERODE,2011,Whole Year,Turmeric,12857,5.0640118223535815
ERODE,2011,Whole Year,Urad,1018,0.7986247544204322
ERODE,2012,Kharif,Arhar/Tur,826,0.2542372881355932
ERODE,2012,Kharif,Castor seed,954,0.09996855345911951
ERODE,2012,Kharif,Cotton(lint),696,2.461206896551724
ERODE,2012,Kharif,Groundnut,15710,1.4048376830044558
ERODE,2012,Kharif,Horse-gram,607,0.400329489291598
ERODE,2012,Kharif,Maize,13955,4.592547474023648
ERODE,2012,Kharif,Moong(Green Gram),340,0.2647058823529412
ERODE,2012,Kharif,Ragi,5099,1.8311433614434203
ERODE,2012,Kharif,Rice,6603,4.410873845221869
ERODE,2012,Kharif,Sunflower,52,1.0769230769230769
ERODE,2012,Kharif,Urad,478,0.5460251046025104
ERODE,2012,Whole Year,Sugarcane,31227,90.7220354180677
ERODE,2013,Kharif,Bajra,87,2.2873563218390807
ERODE,2013,Kharif,Castor seed,346,0.29190751445086704
ERODE,2013,Kharif,Cotton(lint),448,2.8660714285714284
ERODE,2013,Kharif,Groundnut,15110,1.885109199205824
ERODE,2013,Kharif,Horse-gram,917,0.64340239912759
ERODE,2013,Kharif,Maize,17068,6.155671431919381
ERODE,2013,Kharif,Moong(Green Gram),262,0.5610687022900763
ERODE,2013,Kharif,Onion,896,11.796875
ERODE,2013,Kharif,Potato,411,16.48905109489051
ERODE,2013,Kharif,Ragi,5626,2.3862424457874156
ERODE,2013,Kharif,Rice,30889,5.277639289067306
ERODE,2013,Kharif,Sunflower,9,1.7777777777777777
ERODE,2013,Kharif,Urad,443,0.8397291196388262
ERODE,2013,Rabi,Bajra,8,2.0
ERODE,2013,Rabi,Cotton(lint),120,2.0083333333333333
ERODE,2013,Rabi,Groundnut,2001,1.683158420789605
ERODE,2013,Rabi,Horse-gram,30,0.6333333333333333
ERODE,2013,Rabi,Maize,1191,5.002518891687657
ERODE,2013,Rabi,Moong(Green Gram),99,0.8080808080808081
ERODE,2013,Rabi,Onion,243,8.469135802469136
ERODE,2013,Rabi,Rapeseed &Mustard,12,0.25
ERODE,2013,Rabi,Sunflower,27,1.0
ERODE,2013,Rabi,Urad,340,0.8529411764705882
ERODE,2013,Whole Year,Arecanut,367,2.20708446866485
ERODE,2013,Whole Year,Arhar/Tur,1541,0.7787151200519143
ERODE,2013,Whole Year,Banana,10426,30.1288125839248
ERODE,2013,Whole Year,Black pepper,3,0.3333333333333333
ERODE,2013,Whole Year,Cashewnut,15,0.26666666666666666
ERODE,2013,Whole Year,Coconut,13056,7705.269607843137
ERODE,2013,Whole Year,Coriander,3,0.3333333333333333
ERODE,2013,Whole Year,Dry chillies,198,0.2727272727272727
ERODE,2013,Whole Year,Dry ginger,3,7.0
ERODE,2013,Whole Year,Garlic,32,4.78125
ERODE,2013,Whole Year,Small millets,8,1.125
ERODE,2013,Whole Year,Sugarcane,23539,108.86753897786652
ERODE,2013,Whole Year,Tapioca,4794,37.722987067167296
ERODE,2013,Whole Year,Tobacco,2005,1.572069825436409
ERODE,2013,Whole Year,Turmeric,8179,4.968944858784693
KANCHIPURAM,1997,Kharif,Banana,145,20.717241379310344
KANCHIPURAM,1997,Kharif,Horse-gram,37,0.5405405405405406
KANCHIPURAM,1997,Kharif,Onion,1,8.0
KANCHIPURAM,1997,Kharif,Sesamum,623,0.7865168539325843
KANCHIPURAM,1997,Kharif,Small millets,5,2.0
KANCHIPURAM,1997,Whole Year,Arhar/Tur,9,1.1111111111111112
KANCHIPURAM,1997,Whole Year,Banana,242,38.388429752066116
KANCHIPURAM,1997,Whole Year,Cashewnut,591,0.626057529610829
KANCHIPURAM,1997,Whole Year,Cotton(lint),119,1.9327731092436975
KANCHIPURAM,1997,Whole Year,Dry chillies,288,1.1111111111111112
KANCHIPURAM,1997,Whole Year,Groundnut,29227,1.936223355116844
KANCHIPURAM,1997,Whole Year,Jowar,4,2.5
KANCHIPURAM,1997,Whole Year,Moong(Green Gram),527,0.3605313092979127
KANCHIPURAM,1997,Whole Year,Pulses total,2405,0.3783783783783784
KANCHIPURAM,1997,Whole Year,Ragi,1036,1.6795366795366795
KANCHIPURAM,1997,Whole Year,Rice,154694,3.269034351687848
KANCHIPURAM,1997,Whole Year,Sugarcane,6735,1469.3392724573125
KANCHIPURAM,1997,Whole Year,Sweet potato,53,6.60377358490566
KANCHIPURAM,1997,Whole Year,Tapioca,7,37.142857142857146
KANCHIPURAM,1997,Whole Year,Total foodgrain,158145,3.2146447880110025
KANCHIPURAM,1997,Whole Year,Urad,1046,0.4684512428298279
KANCHIPURAM,1998,Kharif,Arhar/Tur,101,0.8613861386138614
KANCHIPURAM,1998,Kharif,Cotton(lint),90,2.2888888888888888
KANCHIPURAM,1998,Kharif,Groundnut,48027,2.652299748058384
KANCHIPURAM,1998,Kharif,Horse-gram,243,0.5020576131687243
KANCHIPURAM,1998,Kharif,Jowar,24,2.0833333333333335
KANCHIPURAM,1998,Kharif,Moong(Green Gram),3447,0.47693646649260224
KANCHIPURAM,1998,Kharif,Pulses total,16754,0.44837053837889457
KANCHIPURAM,1998,Kharif,Ragi,5358,2.0597237775289288
KANCHIPURAM,1998,Kharif,Rice,207871,3.421511418139134
KANCHIPURAM,1998,Kharif,Sesamum,3681,0.6321651725074708
KANCHIPURAM,1998,Kharif,Sunflower,81,0.9753086419753086
KANCHIPURAM,1998,Kharif,Total foodgrain,230007,0.31730773411244007
KANCHIPURAM,1998,Kharif,Urad,10055,0.4890104425658876
KANCHIPURAM,1998,Whole Year,Banana,124,38.38709677419355
KANCHIPURAM,1998,Whole Year,Cashewnut,284,0.20422535211267606
KANCHIPURAM,1998,Whole Year,Coriander,22,0.3181818181818182
KANCHIPURAM,1998,Whole Year,Dry chillies,350,1.0942857142857143
KANCHIPURAM,1998,Whole Year,Garlic,12,5.25
KANCHIPURAM,1998,Whole Year,Sannhamp,277,0.7292418772563177
KANCHIPURAM,1998,Whole Year,Sugarcane,23801,242.65787151800345
KANCHIPURAM,1998,Whole Year,Sweet potato,69,16.608695652173914
KANCHIPURAM,1998,Whole Year,Tapioca,32,37.125
KANCHIPURAM,1998,Whole Year,Turmeric,10,6.1
KANCHIPURAM,1999,Kharif,Arhar/Tur,83,0.7108433734939759
KANCHIPURAM,1999,Kharif,Bajra,12,2.8333333333333335
KANCHIPURAM,1999,Kharif,Cotton(lint),192,2.3645833333333335
KANCHIPURAM,1999,Kharif,Groundnut,41829,2.304238686079036
KANCHIPURAM,1999,Kharif,Horse-gram,120,0.4583333333333333
KANCHIPURAM,1999,Kharif,Moong(Green Gram),3226,0.5430874147551147
KANCHIPURAM,1999,Kharif,Ragi,5173,2.087183452542045
KANCHIPURAM,1999,Kharif,Rice,193691,3.1955950457171474
KANCHIPURAM,1999,Kharif,Sesamum,3631,0.48691820435141836
KANCHIPURAM,1999,Kharif,Sunflower,72,1.0
KANCHIPURAM,1999,Kharif,Urad,8281,0.5180533751962323
KANCHIPURAM,1999,Whole Year,Banana,145,20.717241379310344
KANCHIPURAM,1999,Whole Year,Cashewnut,439,0.2938496583143508
KANCHIPURAM,1999,Whole Year,Coriander,4,0.25
KANCHIPURAM,1999,Whole Year,Dry chillies,357,1.0896358543417366
KANCHIPURAM,1999,Whole Year,Guar seed,8256,12.590843023255815
KANCHIPURAM,1999,Whole Year,Onion,1,8.0
KANCHIPURAM,1999,Whole Year,Sugarcane,8256,120.66812015503876
KANCHIPURAM,1999,Whole Year,Sweet potato,14,7.571428571428571
KANCHIPURAM,1999,Whole Year,Tapioca,3,35.333333333333336
KANCHIPURAM,1999,Whole Year,Turmeric,368,5.0896739130434785
KANCHIPURAM,2000,Kharif,Arhar/Tur,160,0.70625
KANCHIPURAM,2000,Kharif,Bajra,23,2.260869565217391
KANCHIPURAM,2000,Kharif,Cotton(lint),234,2.388888888888889
KANCHIPURAM,2000,Kharif,Groundnut,43956,2.4022659022659023
KANCHIPURAM,2000,Kharif,Moong(Green Gram),3484,0.46699196326062
KANCHIPURAM,2000,Kharif,Other Kharif pulses,2449,0.25398121682319313
KANCHIPURAM,2000,Kharif,Ragi,5113,1.987874046548015
KANCHIPURAM,2000,Kharif,Rice,172517,3.3289299025603274
KANCHIPURAM,2000,Kharif,Sesamum,2654,0.5429540316503391
KANCHIPURAM,2000,Kharif,Sunflower,72,1.0416666666666667
KANCHIPURAM,2000,Kharif,Urad,8836,0.5179945676776823
KANCHIPURAM,2000,Whole Year,Banana,26,20.73076923076923
KANCHIPURAM,2000,Whole Year,Cashewnut,199,0.3316582914572864
KANCHIPURAM,2000,Whole Year,Coriander,10,0.2
KANCHIPURAM,2000,Whole Year,Dry chillies,304,0.9046052631578947
KANCHIPURAM,2000,Whole Year,Sannhamp,10,0.7
KANCHIPURAM,2000,Whole Year,Sugarcane,6159,120.66812794284786
KANCHIPURAM,2000,Whole Year,Sweet potato,7,7.571428571428571
KANCHIPURAM,2000,Whole Year,Tapioca,13,35.46153846153846
KANCHIPURAM,2000,Whole Year,Turmeric,4,5.0
KANCHIPURAM,2001,Kharif,Arhar/Tur,6,0.016666666666666666
KANCHIPURAM,2001,Kharif,Bajra,47,2.3404255319148937
KANCHIPURAM,2001,Kharif,Cotton(lint),171,2.046783625730994
KANCHIPURAM,2001,Kharif,Groundnut,27151,3.1184855069794852
KANCHIPURAM,2001,Kharif,Jowar,1,1.0
KANCHIPURAM,2001,Kharif,Moong(Green Gram),351,0.42735042735042733
KANCHIPURAM,2001,Kharif,Ragi,844,3.637440758293839
KANCHIPURAM,2001,Kharif,Rice,135160,3.5435039952648713
KANCHIPURAM,2001,Kharif,Sesamum,649,0.7395993836671803
KANCHIPURAM,2001,Kharif,Urad,1519,0.39499670836076367
KANCHIPURAM,2001,Whole Year,Sugarcane,6165,151.20843471208434
KANCHIPURAM,2002,Kharif,Arhar/Tur,31,0.5483870967741935
KANCHIPURAM,2002,Kharif,Bajra,26,1.8461538461538463
KANCHIPURAM,2002,Kharif,Cotton(lint),141,1.950354609929078
KANCHIPURAM,2002,Kharif,Groundnut,23529,2.541756980747163
KANCHIPURAM,2002,Kharif,Horse-gram,8,0.25
KANCHIPURAM,2002,Kharif,Jowar,1,1.0
KANCHIPURAM,2002,Kharif,Moong(Green Gram),309,0.42718446601941745
KANCHIPURAM,2002,Kharif,Other Kharif pulses,569,0.2548330404217926
KANCHIPURAM,2002,Kharif,Ragi,929,1.8880516684607105
KANCHIPURAM,2002,Kharif,Rice,97420,2.85451652638062
KANCHIPURAM,2002,Kharif,Sesamum,1308,0.6024464831804281
KANCHIPURAM,2002,Kharif,Urad,2203,0.3990013617793917
KANCHIPURAM,2002,Whole Year,Ash Gourd,3,0.0
KANCHIPURAM,2002,Whole Year,Banana,231,36.95238095238095
KANCHIPURAM,2002,Whole Year,Bhindi,177,10.457627118644067
KANCHIPURAM,2002,Whole Year,Bitter Gourd,22,0.0
KANCHIPURAM,2002,Whole Year,Bottle Gourd,6,0.0
