District_Name,Crop_Year,Season,Crop,Area,Yield,Rainfall
coimbatore,2012,Kharif,Ragi,25,1.88,943.6
coimbatore,2012,Kharif,Rice,2156,3.6595547309833023,135.93333333333334
coimbatore,2012,Kharif,Rice,2156,3.6595547309833023,280.7333333333333
coimbatore,2012,Kharif,Rice,2156,3.6595547309833023,29.53333333333333
coimbatore,2012,Kharif,Rice,2156,3.6595547309833023,96.86666666666667
coimbatore,2012,Kharif,Rice,2156,3.6595547309833023,943.6
coimbatore,2012,Kharif,Sunflower,4,1.25,135.93333333333334
coimbatore,2012,Kharif,Sunflower,4,1.25,280.7333333333333
coimbatore,2012,Kharif,Sunflower,4,1.25,29.53333333333333
coimbatore,2012,Kharif,Sunflower,4,1.25,96.86666666666667
coimbatore,2012,Kharif,Sunflower,4,1.25,943.6
coimbatore,2012,Kharif,Urad,987,0.5329280648429585,135.93333333333334
coimbatore,2012,Kharif,Urad,987,0.5329280648429585,280.7333333333333
coimbatore,2012,Kharif,Urad,987,0.5329280648429585,29.53333333333333
coimbatore,2012,Kharif,Urad,987,0.5329280648429585,96.86666666666667
coimbatore,2012,Kharif,Urad,987,0.5329280648429585,943.6
coimbatore,2012,Rabi,Gram,1295,0.7173745173745174,135.93333333333334
coimbatore,2012,Rabi,Gram,1295,0.7173745173745174,280.7333333333333
coimbatore,2012,Rabi,Gram,1295,0.7173745173745174,29.53333333333333
coimbatore,2012,Rabi,Gram,1295,0.7173745173745174,96.86666666666667
coimbatore,2012,Rabi,Gram,1295,0.7173745173745174,943.6
coimbatore,2012,Whole Year,Sugarcane,1404,105.29985754985756,135.93333333333334
coimbatore,2012,Whole Year,Sugarcane,1404,105.29985754985756,280.7333333333333
coimbatore,2012,Whole Year,Sugarcane,1404,105.29985754985756,29.53333333333333
coimbatore,2012,Whole Year,Sugarcane,1404,105.29985754985756,96.86666666666667
coimbatore,2012,Whole Year,Sugarcane,1404,105.29985754985756,943.6
coimbatore,2013,Kharif,Bajra,56,2.2857142857142856,135.93333333333334
coimbatore,2013,Kharif,Bajra,56,2.2857142857142856,280.7333333333333
coimbatore,2013,Kharif,Bajra,56,2.2857142857142856,29.53333333333333
coimbatore,2013,Kharif,Bajra,56,2.2857142857142856,96.86666666666667
coimbatore,2013,Kharif,Bajra,56,2.2857142857142856,943.6
coimbatore,2013,Kharif,Castor seed,66,0.3484848484848485,135.93333333333334
coimbatore,2013,Kharif,Castor seed,66,0.3484848484848485,280.7333333333333
coimbatore,2013,Kharif,Castor seed,66,0.3484848484848485,29.53333333333333
coimbatore,2013,Kharif,Castor seed,66,0.3484848484848485,96.86666666666667
coimbatore,2013,Kharif,Castor seed,66,0.3484848484848485,943.6
coimbatore,2013,Kharif,Cotton(lint),336,2.2857142857142856,135.93333333333334
coimbatore,2013,Kharif,Cotton(lint),336,2.2857142857142856,280.7333333333333
coimbatore,2013,Kharif,Cotton(lint),336,2.2857142857142856,29.53333333333333
coimbatore,2013,Kharif,Cotton(lint),336,2.2857142857142856,96.86666666666667
coimbatore,2013,Kharif,Cotton(lint),336,2.2857142857142856,943.6
coimbatore,2013,Kharif,Groundnut,4341,2.4851416724257085,135.93333333333334
coimbatore,2013,Kharif,Groundnut,4341,2.4851416724257085,280.7333333333333
coimbatore,2013,Kharif,Groundnut,4341,2.4851416724257085,29.53333333333333
coimbatore,2013,Kharif,Groundnut,4341,2.4851416724257085,96.86666666666667
coimbatore,2013,Kharif,Groundnut,4341,2.4851416724257085,943.6
coimbatore,2013,Kharif,Horse-gram,969,0.959752321981424,135.93333333333334
coimbatore,2013,Kharif,Horse-gram,969,0.959752321981424,280.7333333333333
coimbatore,2013,Kharif,Horse-gram,969,0.959752321981424,29.53333333333333
coimbatore,2013,Kharif,Horse-gram,969,0.959752321981424,96.86666666666667
coimbatore,2013,Kharif,Horse-gram,969,0.959752321981424,943.6
coimbatore,2013,Kharif,Jowar,18516,0.8984661914020307,135.93333333333334
coimbatore,2013,Kharif,Jowar,18516,0.8984661914020307,280.7333333333333
coimbatore,2013,Kharif,Jowar,18516,0.8984661914020307,29.53333333333333
coimbatore,2013,Kharif,Jowar,18516,0.8984661914020307,96.86666666666667
coimbatore,2013,Kharif,Jowar,18516,0.8984661914020307,943.6
coimbatore,2013,Kharif,Maize,3082,6.536988968202466,135.93333333333334
coimbatore,2013,Kharif,Maize,3082,6.536988968202466,280.7333333333333
coimbatore,2013,Kharif,Maize,3082,6.536988968202466,29.53333333333333
coimbatore,2013,Kharif,Maize,3082,6.536988968202466,96.86666666666667
coimbatore,2013,Kharif,Maize,3082,6.536988968202466,943.6
coimbatore,2013,Kharif,Moong(Green Gram),677,0.7178729689807977,135.93333333333334
coimbatore,2013,Kharif,Moong(Green Gram),677,0.7178729689807977,280.7333333333333
coimbatore,2013,Kharif,Moong(Green Gram),677,0.7178729689807977,29.53333333333333
coimbatore,2013,Kharif,Moong(Green Gram),677,0.7178729689807977,96.86666666666667
coimbatore,2013,Kharif,Moong(Green Gram),677,0.7178729689807977,943.6
coimbatore,2013,Kharif,Onion,708,17.0,135.93333333333334
coimbatore,2013,Kharif,Onion,708,17.0,280.7333333333333
coimbatore,2013,Kharif,Onion,708,17.0,29.53333333333333
coimbatore,2013,Kharif,Onion,708,17.0,96.86666666666667
coimbatore,2013,Kharif,Onion,708,17.0,943.6
coimbatore,2013,Kharif,Ragi,8,2.75,135.93333333333334
coimbatore,2013,Kharif,Ragi,8,2.75,280.7333333333333
coimbatore,2013,Kharif,Ragi,8,2.75,29.53333333333333
coimbatore,2013,Kharif,Ragi,8,2.75,96.86666666666667
coimbatore,2013,Kharif,Ragi,8,2.75,943.6
coimbatore,2013,Kharif,Rice,2158,4.698331788693235,135.93333333333334
coimbatore,2013,Kharif,Rice,2158,4.698331788693235,280.7333333333333
coimbatore,2013,Kharif,Rice,2158,4.698331788693235,29.53333333333333
coimbatore,2013,Kharif,Rice,2158,4.698331788693235,96.86666666666667
coimbatore,2013,Kharif,Rice,2158,4.698331788693235,943.6
coimbatore,2013,Kharif,Sunflower,1,2.0,135.93333333333334
coimbatore,2013,Kharif,Sunflower,1,2.0,280.7333333333333
coimbatore,2013,Kharif,Sunflower,1,2.0,29.53333333333333
coimbatore,2013,Kharif,Sunflower,1,2.0,96.86666666666667
coimbatore,2013,Kharif,Sunflower,1,2.0,943.6
coimbatore,2013,Kharif,Urad,646,0.8405572755417957,135.93333333333334
coimbatore,2013,Kharif,Urad,646,0.8405572755417957,280.7333333333333
coimbatore,2013,Kharif,Urad,646,0.8405572755417957,29.53333333333333
coimbatore,2013,Kharif,Urad,646,0.8405572755417957,96.86666666666667
coimbatore,2013,Kharif,Urad,646,0.8405572755417957,943.6
coimbatore,2013,Rabi,Bajra,18,2.0,135.93333333333334
coimbatore,2013,Rabi,Bajra,18,2.0,280.7333333333333
coimbatore,2013,Rabi,Bajra,18,2.0,29.53333333333333
coimbatore,2013,Rabi,Bajra,18,2.0,96.86666666666667
coimbatore,2013,Rabi,Bajra,18,2.0,943.6
coimbatore,2013,Rabi,Cotton(lint),12,2.4166666666666665,135.93333333333334
coimbatore,2013,Rabi,Cotton(lint),12,2.4166666666666665,280.7333333333333
coimbatore,2013,Rabi,Cotton(lint),12,2.4166666666666665,29.53333333333333
coimbatore,2013,Rabi,Cotton(lint),12,2.4166666666666665,96.86666666666667
coimbatore,2013,Rabi,Cotton(lint),12,2.4166666666666665,943.6
coimbatore,2013,Rabi,Groundnut,714,2.242296918767507,135.93333333333334
coimbatore,2013,Rabi,Groundnut,714,2.242296918767507,280.7333333333333
coimbatore,2013,Rabi,Groundnut,714,2.242296918767507,29.53333333333333
coimbatore,2013,Rabi,Groundnut,714,2.242296918767507,96.86666666666667
coimbatore,2013,Rabi,Groundnut,714,2.242296918767507,943.6
coimbatore,2013,Rabi,Horse-gram,880,0.9545454545454546,135.93333333333334
coimbatore,2013,Rabi,Horse-gram,880,0.9545454545454546,280.7333333333333
coimbatore,2013,Rabi,Horse-gram,880,0.9545454545454546,29.53333333333333
coimbatore,2013,Rabi,Horse-gram,880,0.9545454545454546,96.86666666666667
coimbatore,2013,Rabi,Horse-gram,880,0.9545454545454546,943.6
coimbatore,2013,Rabi,Jowar,6485,0.997532767925983,135.93333333333334
coimbatore,2013,Rabi,Jowar,6485,0.997532767925983,280.7333333333333
coimbatore,2013,Rabi,Jowar,6485,0.997532767925983,29.53333333333333
coimbatore,2013,Rabi,Jowar,6485,0.997532767925983,96.86666666666667
coimbatore,2013,Rabi,Jowar,6485,0.997532767925983,943.6
coimbatore,2013,Rabi,Maize,2361,6.6285472257518,135.93333333333334
coimbatore,2013,Rabi,Maize,2361,6.6285472257518,280.7333333333333
coimbatore,2013,Rabi,Maize,2361,6.6285472257518,29.53333333333333
coimbatore,2013,Rabi,Maize,2361,6.6285472257518,96.86666666666667
coimbatore,2013,Rabi,Maize,2361,6.6285472257518,943.6
coimbatore,2013,Rabi,Moong(Green Gram),297,0.8080808080808081,135.93333333333334
coimbatore,2013,Rabi,Moong(Green Gram),297,0.8080808080808081,280.7333333333333
coimbatore,2013,Rabi,Moong(Green Gram),297,0.8080808080808081,29.53333333333333
coimbatore,2013,Rabi,Moong(Green Gram),297,0.8080808080808081,96.86666666666667
coimbatore,2013,Rabi,Moong(Green Gram),297,0.8080808080808081,943.6
coimbatore,2013,Rabi,Onion,78,8.474358974358974,135.93333333333334
coimbatore,2013,Rabi,Onion,78,8.474358974358974,280.7333333333333
coimbatore,2013,Rabi,Onion,78,8.474358974358974,29.53333333333333
coimbatore,2013,Rabi,Onion,78,8.474358974358974,96.86666666666667
coimbatore,2013,Rabi,Onion,78,8.474358974358974,943.6
coimbatore,2013,Rabi,Ragi,2,4.0,135.93333333333334
coimbatore,2013,Rabi,Ragi,2,4.0,280.7333333333333
coimbatore,2013,Rabi,Ragi,2,4.0,29.53333333333333
coimbatore,2013,Rabi,Ragi,2,4.0,96.86666666666667
coimbatore,2013,Rabi,Ragi,2,4.0,943.6
coimbatore,2013,Rabi,Rapeseed &Mustard,3,0.3333333333333333,135.93333333333334
coimbatore,2013,Rabi,Rapeseed &Mustard,3,0.3333333333333333,280.7333333333333
coimbatore,2013,Rabi,Rapeseed &Mustard,3,0.3333333333333333,29.53333333333333
coimbatore,2013,Rabi,Rapeseed &Mustard,3,0.3333333333333333,96.86666666666667
coimbatore,2013,Rabi,Rapeseed &Mustard,3,0.3333333333333333,943.6
coimbatore,2013,Rabi,Urad,153,0.8562091503267973,135.93333333333334
coimbatore,2013,Rabi,Urad,153,0.8562091503267973,280.7333333333333
coimbatore,2013,Rabi,Urad,153,0.8562091503267973,29.53333333333333
coimbatore,2013,Rabi,Urad,153,0.8562091503267973,96.86666666666667
coimbatore,2013,Rabi,Urad,153,0.8562091503267973,943.6
coimbatore,2013,Whole Year,Arecanut,1817,2.0286186020913592,135.93333333333334
coimbatore,2013,Whole Year,Arecanut,1817,2.0286186020913592,280.7333333333333
coimbatore,2013,Whole Year,Arecanut,1817,2.0286186020913592,29.53333333333333
coimbatore,2013,Whole Year,Arecanut,1817,2.0286186020913592,96.86666666666667
coimbatore,2013,Whole Year,Arecanut,1817,2.0286186020913592,943.6
coimbatore,2013,Whole Year,Arhar/Tur,544,0.9669117647058824,135.93333333333334
coimbatore,2013,Whole Year,Arhar/Tur,544,0.9669117647058824,280.7333333333333
coimbatore,2013,Whole Year,Arhar/Tur,544,0.9669117647058824,29.53333333333333
coimbatore,2013,Whole Year,Arhar/Tur,544,0.9669117647058824,96.86666666666667
coimbatore,2013,Whole Year,Arhar/Tur,544,0.9669117647058824,943.6
coimbatore,2013,Whole Year,Banana,7412,43.781165677280086,135.93333333333334
coimbatore,2013,Whole Year,Banana,7412,43.781165677280086,280.7333333333333
coimbatore,2013,Whole Year,Banana,7412,43.781165677280086,29.53333333333333
coimbatore,2013,Whole Year,Banana,7412,43.781165677280086,96.86666666666667
coimbatore,2013,Whole Year,Banana,7412,43.781165677280086,943.6
coimbatore,2013,Whole Year,Black pepper,128,0.203125,135.93333333333334
coimbatore,2013,Whole Year,Black pepper,128,0.203125,280.7333333333333
coimbatore,2013,Whole Year,Black pepper,128,0.203125,29.53333333333333
coimbatore,2013,Whole Year,Black pepper,128,0.203125,96.86666666666667
coimbatore,2013,Whole Year,Black pepper,128,0.203125,943.6
coimbatore,2013,Whole Year,Cardamom,808,0.0779702970297029,135.93333333333334
coimbatore,2013,Whole Year,Cardamom,808,0.0779702970297029,280.7333333333333
coimbatore,2013,Whole Year,Cardamom,808,0.0779702970297029,29.53333333333333
coimbatore,2013,Whole Year,Cardamom,808,0.0779702970297029,96.86666666666667
coimbatore,2013,Whole Year,Cardamom,808,0.0779702970297029,943.6
coimbatore,2013,Whole Year,Cashewnut,103,0.2815533980582524,135.93333333333334
coimbatore,2013,Whole Year,Cashewnut,103,0.2815533980582524,280.7333333333333
coimbatore,2013,Whole Year,Cashewnut,103,0.2815533980582524,29.53333333333333
coimbatore,2013,Whole Year,Cashewnut,103,0.2815533980582524,96.86666666666667
coimbatore,2013,Whole Year,Cashewnut,103,0.2815533980582524,943.6
coimbatore,2013,Whole Year,Coconut,84531,14337.935195372113,135.93333333333334
coimbatore,2013,Whole Year,Coconut,84531,14337.935195372113,280.7333333333333
coimbatore,2013,Whole Year,Coconut,84531,14337.935195372113,29.53333333333333
coimbatore,2013,Whole Year,Coconut,84531,14337.935195372113,96.86666666666667
coimbatore,2013,Whole Year,Coconut,84531,14337.935195372113,943.6
coimbatore,2013,Whole Year,Coriander,138,0.3478260869565217,135.93333333333334
coimbatore,2013,Whole Year,Coriander,138,0.3478260869565217,280.7333333333333
coimbatore,2013,Whole Year,Coriander,138,0.3478260869565217,29.53333333333333
coimbatore,2013,Whole Year,Coriander,138,0.3478260869565217,96.86666666666667
coimbatore,2013,Whole Year,Coriander,138,0.3478260869565217,943.6
coimbatore,2013,Whole Year,Dry chillies,481,0.2723492723492723,135.93333333333334
coimbatore,2013,Whole Year,Dry chillies,481,0.2723492723492723,280.7333333333333
coimbatore,2013,Whole Year,Dry chillies,481,0.2723492723492723,29.53333333333333
coimbatore,2013,Whole Year,Dry chillies,481,0.2723492723492723,96.86666666666667
coimbatore,2013,Whole Year,Dry chillies,481,0.2723492723492723,943.6
coimbatore,2013,Whole Year,Gram,1162,0.697934595524957,135.93333333333334
coimbatore,2013,Whole Year,Gram,1162,0.697934595524957,280.7333333333333
coimbatore,2013,Whole Year,Gram,1162,0.697934595524957,29.53333333333333
coimbatore,2013,Whole Year,Gram,1162,0.697934595524957,96.86666666666667
coimbatore,2013,Whole Year,Gram,1162,0.697934595524957,943.6
coimbatore,2013,Whole Year,Sugarcane,1170,103.57350427350428,135.93333333333334
coimbatore,2013,Whole Year,Sugarcane,1170,103.57350427350428,280.7333333333333
coimbatore,2013,Whole Year,Sugarcane,1170,103.57350427350428,29.53333333333333
coimbatore,2013,Whole Year,Sugarcane,1170,103.57350427350428,96.86666666666667
coimbatore,2013,Whole Year,Sugarcane,1170,103.57350427350428,943.6
coimbatore,2013,Whole Year,Sweet potato,2,21.0,135.93333333333334
coimbatore,2013,Whole Year,Sweet potato,2,21.0,280.7333333333333
coimbatore,2013,Whole Year,Sweet potato,2,21.0,29.53333333333333
coimbatore,2013,Whole Year,Sweet potato,2,21.0,96.86666666666667
coimbatore,2013,Whole Year,Sweet potato,2,21.0,943.6
coimbatore,2013,Whole Year,Tapioca,340,29.923529411764704,135.93333333333334
coimbatore,2013,Whole Year,Tapioca,340,29.923529411764704,280.7333333333333
coimbatore,2013,Whole Year,Tapioca,340,29.923529411764704,29.53333333333333
coimbatore,2013,Whole Year,Tapioca,340,29.923529411764704,96.86666666666667
coimbatore,2013,Whole Year,Tapioca,340,29.923529411764704,943.6
coimbatore,2013,Whole Year,Tobacco,100,1.59,135.93333333333334
coimbatore,2013,Whole Year,Tobacco,100,1.59,280.7333333333333
coimbatore,2013,Whole Year,Tobacco,100,1.59,29.53333333333333
coimbatore,2013,Whole Year,Tobacco,100,1.59,96.86666666666667
coimbatore,2013,Whole Year,Tobacco,100,1.59,943.6
coimbatore,2013,Whole Year,Turmeric,1203,5.379883624272652,135.93333333333334
coimbatore,2013,Whole Year,Turmeric,1203,5.379883624272652,280.7333333333333
coimbatore,2013,Whole Year,Turmeric,1203,5.379883624272652,29.53333333333333
coimbatore,2013,Whole Year,Turmeric,1203,5.379883624272652,96.86666666666667
coimbatore,2013,Whole Year,Turmeric,1203,5.379883624272652,943.6
cuddalore,1997,Kharif,Banana,3201,24.77132146204311,97.66666666666669
cuddalore,1997,Kharif,Banana,3201,24.77132146204311,341.8
cuddalore,1997,Kharif,Banana,3201,24.77132146204311,80.73333333333333
cuddalore,1997,Kharif,Banana,3201,24.77132146204311,26.866666666666664
cuddalore,1997,Kharif,Banana,3201,24.77132146204311,730.3
cuddalore,1997,Kharif,Horse-gram,90,0.5555555555555556,97.66666666666669
cuddalore,1997,Kharif,Horse-gram,90,0.5555555555555556,341.8
cuddalore,1997,Kharif,Horse-gram,90,0.5555555555555556,80.73333333333333
cuddalore,1997,Kharif,Horse-gram,90,0.5555555555555556,26.866666666666664
cuddalore,1997,Kharif,Horse-gram,90,0.5555555555555556,730.3
cuddalore,1997,Kharif,Onion,42,8.095238095238095,97.66666666666669
cuddalore,1997,Kharif,Onion,42,8.095238095238095,341.8
cuddalore,1997,Kharif,Onion,42,8.095238095238095,80.73333333333333
cuddalore,1997,Kharif,Onion,42,8.095238095238095,26.866666666666664
cuddalore,1997,Kharif,Onion,42,8.095238095238095,730.3
cuddalore,1997,Kharif,Sesamum,6863,0.5595220748943611,97.66666666666669
cuddalore,1997,Kharif,Sesamum,6863,0.5595220748943611,341.8
cuddalore,1997,Kharif,Sesamum,6863,0.5595220748943611,80.73333333333333
cuddalore,1997,Kharif,Sesamum,6863,0.5595220748943611,26.866666666666664
cuddalore,1997,Kharif,Sesamum,6863,0.5595220748943611,730.3
cuddalore,1997,Kharif,Small millets,1718,1.105937136204889,97.66666666666669
cuddalore,1997,Kharif,Small millets,1718,1.105937136204889,341.8
cuddalore,1997,Kharif,Small millets,1718,1.105937136204889,80.73333333333333
cuddalore,1997,Kharif,Small millets,1718,1.105937136204889,26.866666666666664
cuddalore,1997,Kharif,Small millets,1718,1.105937136204889,730.3
cuddalore,1997,Whole Year,Arhar/Tur,461,0.4989154013015184,97.66666666666669
cuddalore,1997,Whole Year,Arhar/Tur,461,0.4989154013015184,341.8
cuddalore,1997,Whole Year,Arhar/Tur,461,0.4989154013015184,80.73333333333333
cuddalore,1997,Whole Year,Arhar/Tur,461,0.4989154013015184,26.866666666666664
cuddalore,1997,Whole Year,Arhar/Tur,461,0.4989154013015184,730.3
cuddalore,1997,Whole Year,Bajra,6184,2.445019404915912,97.66666666666669
cuddalore,1997,Whole Year,Bajra,6184,2.445019404915912,341.8
cuddalore,1997,Whole Year,Bajra,6184,2.445019404915912,80.73333333333333
cuddalore,1997,Whole Year,Bajra,6184,2.445019404915912,26.866666666666664
cuddalore,1997,Whole Year,Bajra,6184,2.445019404915912,730.3
cuddalore,1997,Whole Year,Banana,3459,29.632841861809773,97.66666666666669
cuddalore,1997,Whole Year,Banana,3459,29.632841861809773,341.8
cuddalore,1997,Whole Year,Banana,3459,29.632841861809773,80.73333333333333
cuddalore,1997,Whole Year,Banana,3459,29.632841861809773,26.866666666666664
cuddalore,1997,Whole Year,Banana,3459,29.632841861809773,730.3
cuddalore,1997,Whole Year,Cashewnut,24185,0.1538143477362001,97.66666666666669
cuddalore,1997,Whole Year,Cashewnut,24185,0.1538143477362001,341.8
cuddalore,1997,Whole Year,Cashewnut,24185,0.1538143477362001,80.73333333333333
cuddalore,1997,Whole Year,Cashewnut,24185,0.1538143477362001,26.866666666666664
cuddalore,1997,Whole Year,Cashewnut,24185,0.1538143477362001,730.3
cuddalore,1997,Whole Year,Castor seed,10,1.0,97.66666666666669
cuddalore,1997,Whole Year,Castor seed,10,1.0,341.8
cuddalore,1997,Whole Year,Castor seed,10,1.0,80.73333333333333
cuddalore,1997,Whole Year,Castor seed,10,1.0,26.866666666666664
cuddalore,1997,Whole Year,Castor seed,10,1.0,730.3
cuddalore,1997,Whole Year,Coriander,5101,0.0823367967065281,97.66666666666669
cuddalore,1997,Whole Year,Coriander,5101,0.0823367967065281,341.8
cuddalore,1997,Whole Year,Coriander,5101,0.0823367967065281,80.73333333333333
cuddalore,1997,Whole Year,Coriander,5101,0.0823367967065281,26.866666666666664
cuddalore,1997,Whole Year,Coriander,5101,0.0823367967065281,730.3
cuddalore,1997,Whole Year,Cotton(lint),2147,1.3227759664648346,97.66666666666669
cuddalore,1997,Whole Year,Cotton(lint),2147,1.3227759664648346,341.8
cuddalore,1997,Whole Year,Cotton(lint),2147,1.3227759664648346,80.73333333333333
cuddalore,1997,Whole Year,Cotton(lint),2147,1.3227759664648346,26.866666666666664
cuddalore,1997,Whole Year,Cotton(lint),2147,1.3227759664648346,730.3
cuddalore,1997,Whole Year,Dry chillies,253,0.5928853754940712,97.66666666666669
cuddalore,1997,Whole Year,Dry chillies,253,0.5928853754940712,341.8
cuddalore,1997,Whole Year,Dry chillies,253,0.5928853754940712,80.73333333333333
cuddalore,1997,Whole Year,Dry chillies,253,0.5928853754940712,26.866666666666664
cuddalore,1997,Whole Year,Dry chillies,253,0.5928853754940712,730.3
cuddalore,1997,Whole Year,Groundnut,40268,2.113837290155955,97.66666666666669
cuddalore,1997,Whole Year,Groundnut,40268,2.113837290155955,341.8
cuddalore,1997,Whole Year,Groundnut,40268,2.113837290155955,80.73333333333333
cuddalore,1997,Whole Year,Groundnut,40268,2.113837290155955,26.866666666666664
cuddalore,1997,Whole Year,Groundnut,40268,2.113837290155955,730.3
cuddalore,1997,Whole Year,Jowar,2677,0.885319387373926,97.66666666666669
cuddalore,1997,Whole Year,Jowar,2677,0.885319387373926,341.8
cuddalore,1997,Whole Year,Jowar,2677,0.885319387373926,80.73333333333333
cuddalore,1997,Whole Year,Jowar,2677,0.885319387373926,26.866666666666664
cuddalore,1997,Whole Year,Jowar,2677,0.885319387373926,730.3
cuddalore,1997,Whole Year,Maize,3,3.333333333333333,97.66666666666669
cuddalore,1997,Whole Year,Maize,3,3.333333333333333,341.8
cuddalore,1997,Whole Year,Maize,3,3.333333333333333,80.73333333333333
cuddalore,1997,Whole Year,Maize,3,3.333333333333333,26.866666666666664
cuddalore,1997,Whole Year,Maize,3,3.333333333333333,730.3
cuddalore,1997,Whole Year,Moong(Green Gram),4441,0.761089844629588,97.66666666666669
cuddalore,1997,Whole Year,Moong(Green Gram),4441,0.761089844629588,341.8
cuddalore,1997,Whole Year,Moong(Green Gram),4441,0.761089844629588,80.73333333333333
cuddalore,1997,Whole Year,Moong(Green Gram),4441,0.761089844629588,26.866666666666664
cuddalore,1997,Whole Year,Moong(Green Gram),4441,0.761089844629588,730.3
cuddalore,1997,Whole Year,Onion,121,7.603305785123967,97.66666666666669
cuddalore,1997,Whole Year,Onion,121,7.603305785123967,341.8
cuddalore,1997,Whole Year,Onion,121,7.603305785123967,80.73333333333333
cuddalore,1997,Whole Year,Onion,121,7.603305785123967,26.866666666666664
cuddalore,1997,Whole Year,Onion,121,7.603305785123967,730.3
cuddalore,1997,Whole Year,Pulses total,43239,0.5730937348227295,97.66666666666669
cuddalore,1997,Whole Year,Pulses total,43239,0.5730937348227295,341.8
cuddalore,1997,Whole Year,Pulses total,43239,0.5730937348227295,80.73333333333333
cuddalore,1997,Whole Year,Pulses total,43239,0.5730937348227295,26.866666666666664
cuddalore,1997,Whole Year,Pulses total,43239,0.5730937348227295,730.3
cuddalore,1997,Whole Year,Ragi,789,2.699619771863118,97.66666666666669
cuddalore,1997,Whole Year,Ragi,789,2.699619771863118,341.8
cuddalore,1997,Whole Year,Ragi,789,2.699619771863118,80.73333333333333
cuddalore,1997,Whole Year,Ragi,789,2.699619771863118,26.866666666666664
cuddalore,1997,Whole Year,Ragi,789,2.699619771863118,730.3
cuddalore,1997,Whole Year,Rapeseed &Mustard,17,0.5882352941176471,97.66666666666669
cuddalore,1997,Whole Year,Rapeseed &Mustard,17,0.5882352941176471,341.8
cuddalore,1997,Whole Year,Rapeseed &Mustard,17,0.5882352941176471,80.73333333333333
cuddalore,1997,Whole Year,Rapeseed &Mustard,17,0.5882352941176471,26.866666666666664
cuddalore,1997,Whole Year,Rapeseed &Mustard,17,0.5882352941176471,730.3
cuddalore,1997,Whole Year,Rice,116625,3.0706109324758843,97.66666666666669
cuddalore,1997,Whole Year,Rice,116625,3.0706109324758843,341.8
cuddalore,1997,Whole Year,Rice,116625,3.0706109324758843,80.73333333333333
cuddalore,1997,Whole Year,Rice,116625,3.0706109324758843,26.866666666666664
cuddalore,1997,Whole Year,Rice,116625,3.0706109324758843,730.3
cuddalore,1997,Whole Year,Sugarcane,23826,1188.7014186183162,97.66666666666669
cuddalore,1997,Whole Year,Sugarcane,23826,1188.7014186183162,341.8
cuddalore,1997,Whole Year,Sugarcane,23826,1188.7014186183162,80.73333333333333
cuddalore,1997,Whole Year,Sugarcane,23826,1188.7014186183162,26.866666666666664
cuddalore,1997,Whole Year,Sugarcane,23826,1188.7014186183162,730.3
cuddalore,1997,Whole Year,Sunflower,19,1.0526315789473684,97.66666666666669
cuddalore,1997,Whole Year,Sunflower,19,1.0526315789473684,341.8
cuddalore,1997,Whole Year,Sunflower,19,1.0526315789473684,80.73333333333333
cuddalore,1997,Whole Year,Sunflower,19,1.0526315789473684,26.866666666666664
cuddalore,1997,Whole Year,Sunflower,19,1.0526315789473684,730.3
cuddalore,1997,Whole Year,Sweet potato,124,14.516129032258064,97.66666666666669
cuddalore,1997,Whole Year,Sweet potato,124,14.516129032258064,341.8
cuddalore,1997,Whole Year,Sweet potato,124,14.516129032258064,80.73333333333333
cuddalore,1997,Whole Year,Sweet potato,124,14.516129032258064,26.866666666666664
cuddalore,1997,Whole Year,Sweet potato,124,14.516129032258064,730.3
cuddalore,1997,Whole Year,Tapioca,6743,39.12946759602551,97.66666666666669
cuddalore,1997,Whole Year,Tapioca,6743,39.12946759602551,341.8
cuddalore,1997,Whole Year,Tapioca,6743,39.12946759602551,80.73333333333333
cuddalore,1997,Whole Year,Tapioca,6743,39.12946759602551,26.866666666666664
cuddalore,1997,Whole Year,Tapioca,6743,39.12946759602551,730.3
cuddalore,1997,Whole Year,Tobacco,21,1.4285714285714286,97.66666666666669
cuddalore,1997,Whole Year,Tobacco,21,1.4285714285714286,341.8
cuddalore,1997,Whole Year,Tobacco,21,1.4285714285714286,80.73333333333333
cuddalore,1997,Whole Year,Tobacco,21,1.4285714285714286,26.866666666666664
cuddalore,1997,Whole Year,Tobacco,21,1.4285714285714286,730.3
cuddalore,1997,Whole Year,Total foodgrain,171235,2.362075510263673,97.66666666666669
cuddalore,1997,Whole Year,Total foodgrain,171235,2.362075510263673,341.8
cuddalore,1997,Whole Year,Total foodgrain,171235,2.362075510263673,80.73333333333333
cuddalore,1997,Whole Year,Total foodgrain,171235,2.362075510263673,26.866666666666664
cuddalore,1997,Whole Year,Total foodgrain,171235,2.362075510263673,730.3
cuddalore,1997,Whole Year,Turmeric,12,5.833333333333333,97.66666666666669
cuddalore,1997,Whole Year,Turmeric,12,5.833333333333333,341.8
cuddalore,1997,Whole Year,Turmeric,12,5.833333333333333,80.73333333333333
cuddalore,1997,Whole Year,Turmeric,12,5.833333333333333,26.866666666666664
cuddalore,1997,Whole Year,Turmeric,12,5.833333333333333,730.3
cuddalore,1997,Whole Year,Urad,37967,0.5549556193536492,97.66666666666669
cuddalore,1997,Whole Year,Urad,37967,0.5549556193536492,341.8
cuddalore,1997,Whole Year,Urad,37967,0.5549556193536492,80.73333333333333
